Month,Book_ID,Region,Units_Sold,Book_Title,Category,Format,Price,Revenue,Cost_Per_Unit,Cost,Profit,Profit_Margin,Age_Group,Gender,Job_Level
2025-01-01,7,Europe,40,The Leadership Challenge,Personal Leadership,Paperback,17.28,691.2,8.586563310996517,343.4625324398607,347.73746756013935,0.5030924009839979,56+,Other,Employee
2025-01-01,7,Canada,31,The Leadership Challenge,Personal Leadership,Paperback,17.28,535.6800000000001,7.957161830978622,246.67201676033727,289.0079832396628,0.5395160977442928,56+,Male,Manager
2025-01-01,7,Australia,40,The Leadership Challenge,Personal Leadership,Paperback,17.28,691.2,8.8591393076562,354.365572306248,336.83442769375205,0.4873183271032292,26-35,Other,Employee
2025-01-01,8,UK,41,Drive,Personal Leadership,Audiobook,25.3,1037.3,14.187252745846385,581.6773625797018,455.62263742029813,0.4392390219033049,36-45,Female,Student
2025-01-01,8,USA,42,Drive,Personal Leadership,Audiobook,25.3,1062.6000000000001,10.813971350052881,454.18679670222105,608.4132032977791,0.5725703023694514,36-45,Female,Executive
2025-01-01,8,Europe,49,Drive,Personal Leadership,Audiobook,25.3,1239.7,13.058337367844683,639.8585310243894,599.8414689756106,0.483860183089143,26-35,Female,CEO
2025-01-01,8,Canada,34,Drive,Personal Leadership,Audiobook,25.3,860.2,12.677874327572713,431.04772713747224,429.1522728625278,0.4988982479220272,18-25,Other,CEO
2025-01-01,8,Australia,38,Drive,Personal Leadership,Audiobook,25.3,961.4,10.84903865722679,412.26346897461804,549.1365310253819,0.57118424279736,46-55,Male,CEO
2025-01-01,9,UK,50,The Effective Executive,Personal Leadership,Audiobook,13.49,674.5,7.079547913957194,353.9773956978597,320.5226043021403,0.4752003028942035,46-55,Male,Manager
2025-01-01,9,USA,35,The Effective Executive,Personal Leadership,Audiobook,13.49,472.15000000000003,6.134281847388362,214.69986465859267,257.45013534140736,0.5452719164278457,26-35,Male,Manager
2025-01-01,9,Europe,36,The Effective Executive,Personal Leadership,Audiobook,13.49,485.64,6.712176991431746,241.63837169154286,244.00162830845713,0.5024331362911975,26-35,Other,Employee
2025-01-01,9,Canada,39,The Effective Executive,Personal Leadership,Audiobook,13.49,526.11,5.617970730899513,219.10085850508102,307.009141494919,0.5835455351445876,56+,Other,CEO
2025-01-01,9,Australia,30,The Effective Executive,Personal Leadership,Audiobook,13.49,404.7,6.635957786362355,199.07873359087066,205.62126640912933,0.5080831885572754,46-55,Female,CEO
2025-01-01,10,UK,39,Principles of Leadership,Strategic Leadership,Paperback,17.3,674.7,7.980363599428158,311.2341803776982,363.46581962230186,0.5387073063914359,26-35,Other,Manager
2025-01-01,10,USA,33,Principles of Leadership,Strategic Leadership,Paperback,17.3,570.9,9.765438990701325,322.25948669314374,248.64051330685623,0.4355237577629291,18-25,Male,CEO
2025-01-01,10,Europe,48,Principles of Leadership,Strategic Leadership,Paperback,17.3,830.4000000000001,7.117146395410894,341.6230269797229,488.7769730202772,0.5886042546005265,26-35,Other,Executive
2025-01-01,10,Canada,30,Principles of Leadership,Strategic Leadership,Paperback,17.3,519.0,8.368381171217422,251.05143513652266,267.9485648634774,0.5162785450163341,36-45,Male,Executive
2025-01-01,10,Australia,43,Principles of Leadership,Strategic Leadership,Paperback,17.3,743.9,8.506172727494777,365.7654272822754,378.13457271772455,0.5083137151737123,36-45,Male,Employee
2025-02-01,1,UK,41,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,627.71,8.343968605627902,342.102712830744,285.60728716925604,0.45499878474017624,36-45,Other,Student
2025-02-01,1,USA,38,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,581.78,7.882468554926227,299.53380508719664,282.24619491280333,0.48514248498195767,56+,Other,Employee
2025-02-01,1,Europe,32,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,489.92,8.167004176488582,261.34413364763464,228.57586635236538,0.46655753256116383,36-45,Other,Employee
2025-02-01,1,Canada,38,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,581.78,8.503324912665677,323.12634668129573,258.65365331870424,0.44459014286964876,36-45,Male,Manager
2025-02-01,1,Australia,44,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,673.64,8.764065505341375,385.61888223502046,288.0211177649795,0.4275594052683622,36-45,Other,Executive
2025-02-01,2,UK,30,Good to Great,Strategic Leadership,Audiobook,14.55,436.5,6.73337769546239,202.0013308638717,234.4986691361283,0.5372249006555059,18-25,Male,Manager
2025-02-01,2,USA,41,Good to Great,Strategic Leadership,Audiobook,14.55,596.5500000000001,7.385646072608958,302.81148897696727,293.7385110230328,0.4923954589272195,46-55,Other,Manager
2025-02-01,2,Europe,29,Good to Great,Strategic Leadership,Audiobook,14.55,421.95000000000005,8.264714508258072,239.67672073948407,182.27327926051598,0.4319783843121601,26-35,Female,Executive
2025-02-01,2,Canada,49,Good to Great,Strategic Leadership,Audiobook,14.55,712.95,8.699302791108314,426.2658367643074,286.68416323569267,0.40210977380698876,56+,Female,CEO
2025-02-01,2,Australia,37,Good to Great,Strategic Leadership,Audiobook,14.55,538.35,8.408501195137351,311.114544220082,227.23545577991803,0.4220961377912474,18-25,Female,Employee
2025-02-01,3,UK,37,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,539.83,6.919941472337932,256.03783447650346,283.7921655234966,0.5257065474751247,46-55,Female,CEO
2025-02-01,3,USA,40,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,583.6,6.405495897244022,256.2198358897609,327.38016411023915,0.56096669655627,26-35,Female,Executive
2025-02-01,3,Europe,46,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,671.14,7.264047424152426,334.1461815110116,336.9938184889884,0.5021214925186822,46-55,Female,CEO
2025-02-01,3,Canada,41,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,598.1899999999999,8.00010975645757,328.00450001476037,270.1854999852396,0.4516717096327916,18-25,Other,Student
2025-02-01,3,Australia,43,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,627.37,7.273316548458123,312.75261158369926,314.61738841630074,0.5014861858493405,36-45,Female,CEO
2025-02-01,4,UK,37,Dare to Lead,Strategic Leadership,eBook,17.61,651.5699999999999,8.74576300059074,323.5932310218574,327.97676897814256,0.5033638273372663,26-35,Male,CEO
2025-02-01,4,USA,43,Dare to Lead,Strategic Leadership,eBook,17.61,757.23,9.996247543050101,429.83864435115436,327.39135564884566,0.4323539157836399,56+,Female,Executive
2025-02-01,4,Europe,44,Dare to Lead,Strategic Leadership,eBook,17.61,774.8399999999999,8.31686410987463,365.9420208344837,408.89797916551623,0.5277192441865628,26-35,Male,Manager
2025-02-01,4,Canada,27,Dare to Lead,Strategic Leadership,eBook,17.61,475.46999999999997,10.072196844686614,271.94931480653855,203.52068519346142,0.428041065037671,18-25,Male,Manager
2025-02-01,4,Australia,55,Dare to Lead,Strategic Leadership,eBook,17.61,968.55,8.47676650895197,466.22215799235835,502.3278420076416,0.5186390398096553,46-55,Other,CEO
2025-02-01,5,UK,44,Start With Why,Strategic Leadership,Paperback,23.12,1017.2800000000001,10.765749880656642,473.69299474889226,543.5870052511078,0.5343533788643321,36-45,Male,Employee
2025-02-01,5,USA,41,Start With Why,Strategic Leadership,Paperback,23.12,947.9200000000001,11.34724934938741,465.23722332488376,482.6827766751163,0.5092020177600602,36-45,Female,Employee
2025-02-01,5,Europe,39,Start With Why,Strategic Leadership,Paperback,23.12,901.6800000000001,12.773554736912592,498.1686347395911,403.511365260409,0.44751060826502637,26-35,Female,Manager
2025-02-01,5,Canada,37,Start With Why,Strategic Leadership,Paperback,23.12,855.44,9.83063337684311,363.7334349431951,491.70656505680495,0.5747995944272011,18-25,Other,Student
2025-02-01,5,Australia,35,Start With Why,Strategic Leadership,Paperback,23.12,809.2,10.15624245419221,355.4684858967273,453.73151410327273,0.5607161568255965,56+,Other,CEO
2025-02-01,6,UK,51,Extreme Ownership,Organizational Leadership,Hardcover,20.8,1060.8,12.278010474758464,626.1785342126816,434.62146578731836,0.4097110348673816,36-45,Female,CEO
2025-02-01,6,USA,47,Extreme Ownership,Organizational Leadership,Hardcover,20.8,977.6,9.050045169906447,425.352122985603,552.2478770143971,0.5649016745237286,46-55,Female,Employee
2025-02-01,6,Europe,42,Extreme Ownership,Organizational Leadership,Hardcover,20.8,873.6,10.681745642593187,448.63331698891386,424.96668301108616,0.4864545364137891,18-25,Male,Student
2025-02-01,6,Canada,45,Extreme Ownership,Organizational Leadership,Hardcover,20.8,936.0,10.729948181313661,482.84766815911473,453.15233184088527,0.48413710666761245,26-35,Female,CEO
2025-02-01,6,Australia,44,Extreme Ownership,Organizational Leadership,Hardcover,20.8,915.2,10.356837762129018,455.7008615336768,459.49913846632325,0.5020751075899511,46-55,Male,CEO
2025-02-01,7,UK,36,The Leadership Challenge,Personal Leadership,Paperback,17.28,622.08,9.140239579081486,329.0486248469335,293.03137515306656,0.4710509502846363,18-25,Male,Executive
2025-02-01,7,USA,37,The Leadership Challenge,Personal Leadership,Paperback,17.28,639.36,7.70628116435657,285.1324030811931,354.2275969188069,0.5540346548404763,56+,Male,Student
2025-02-01,7,Europe,52,The Leadership Challenge,Personal Leadership,Paperback,17.28,898.5600000000001,8.822000797436441,458.74404146669497,439.8159585333051,0.4894675464446504,18-25,Male,Manager
2025-02-01,7,Canada,36,The Leadership Challenge,Personal Leadership,Paperback,17.28,622.08,8.198230770133277,295.136307724798,326.94369227520207,0.5255653489506206,56+,Female,CEO
2025-02-01,7,Australia,39,The Leadership Challenge,Personal Leadership,Paperback,17.28,673.9200000000001,9.198722049278478,358.75015992186064,315.16984007813943,0.4676665480741622,36-45,Male,Manager
2025-02-01,8,UK,40,Drive,Personal Leadership,Audiobook,25.3,1012.0,10.834591129468137,433.3836451787255,578.6163548212745,0.5717552913253701,46-55,Other,CEO
2025-02-01,8,USA,48,Drive,Personal Leadership,Audiobook,25.3,1214.4,13.008639729207749,624.4147070019719,589.9852929980282,0.48582451663210485,56+,Female,Employee
2025-02-01,8,Europe,52,Drive,Personal Leadership,Audiobook,25.3,1315.6000000000001,11.05746799823962,574.9883359084603,740.6116640915399,0.5629459289233352,46-55,Male,Manager
2025-02-01,8,Canada,47,Drive,Personal Leadership,Audiobook,25.3,1189.1000000000001,11.529933899362085,541.906893270018,647.1931067299821,0.5442713873769927,26-35,Female,Employee
2025-02-01,8,Australia,46,Drive,Personal Leadership,Audiobook,25.3,1163.8,11.226671589637332,516.4268931233173,647.3731068766826,0.5562580399352832,18-25,Male,CEO
2025-02-01,9,UK,36,The Effective Executive,Personal Leadership,Audiobook,13.49,485.64,5.8892963300860695,212.0146678830985,273.6253321169015,0.5634324440262366,36-45,Male,Employee
2025-02-01,9,USA,38,The Effective Executive,Personal Leadership,Audiobook,13.49,512.62,7.62376814731068,289.7031895978059,222.91681040219413,0.4348578096878665,26-35,Male,CEO
2025-02-01,9,Europe,44,The Effective Executive,Personal Leadership,Audiobook,13.49,593.5600000000001,6.166839017549083,271.34091677215963,322.21908322784043,0.542858486467822,36-45,Female,CEO
2025-02-01,9,Canada,47,The Effective Executive,Personal Leadership,Audiobook,13.49,634.03,7.897379963470284,371.17685828310334,262.85314171689663,0.4145752436271101,26-35,Female,CEO
2025-02-01,9,Australia,40,The Effective Executive,Personal Leadership,Audiobook,13.49,539.6,8.012861765381324,320.51447061525295,219.08552938474708,0.40601469493096193,26-35,Female,Employee
2025-02-01,10,UK,45,Principles of Leadership,Strategic Leadership,Paperback,17.3,778.5,8.896561225982357,400.34525516920604,378.15474483079396,0.48574790601258055,26-35,Other,Employee
2025-02-01,10,USA,40,Principles of Leadership,Strategic Leadership,Paperback,17.3,692.0,7.4147838844234135,296.5913553769365,395.4086446230635,0.5713997754668547,46-55,Female,CEO
2025-02-01,10,Europe,32,Principles of Leadership,Strategic Leadership,Paperback,17.3,553.6,8.215936922093352,262.90998150698726,290.69001849301276,0.5250903513240838,46-55,Other,Executive
2025-02-01,10,Canada,28,Principles of Leadership,Strategic Leadership,Paperback,17.3,484.40000000000003,9.68015363118482,271.04430167317497,213.35569832682506,0.44045354733035724,18-25,Male,Student
2025-02-01,10,Australia,39,Principles of Leadership,Strategic Leadership,Paperback,17.3,674.7,8.191171921291865,319.45570493038275,355.2442950696173,0.5265218542605858,36-45,Male,CEO
2025-03-01,1,UK,40,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,612.4,6.39044672244314,255.6178688977256,356.7821311022744,0.5825965563394422,46-55,Male,Student
2025-03-01,1,USA,31,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,474.61,7.828875397262112,242.69513731512546,231.91486268487455,0.4886430178143624,36-45,Female,Manager
2025-03-01,1,Europe,34,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,520.54,8.711760047280858,296.19984160754916,224.3401583924508,0.43097582970079307,46-55,Male,Employee
2025-03-01,1,Canada,43,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,658.33,8.561126597433406,368.12844368963647,290.20155631036357,0.44081472257129944,56+,Male,Employee
2025-03-01,1,Australia,39,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,597.09,6.660227055079142,259.74885514808653,337.3411448519135,0.5649753719739293,36-45,Other,Student
2025-03-01,2,UK,35,Good to Great,Strategic Leadership,Audiobook,14.55,509.25,7.777745027940279,272.2210759779098,237.02892402209022,0.46544707711750655,36-45,Female,Student
2025-03-01,2,USA,31,Good to Great,Strategic Leadership,Audiobook,14.55,451.05,6.4616674065977335,200.31168960452973,250.73831039547028,0.5558991473128706,26-35,Other,Student
2025-03-01,2,Europe,30,Good to Great,Strategic Leadership,Audiobook,14.55,436.5,6.454983925546822,193.64951776640464,242.85048223359536,0.5563584930895655,26-35,Other,Executive
2025-03-01,2,Canada,27,Good to Great,Strategic Leadership,Audiobook,14.55,392.85,8.363548860318089,225.8158192285884,167.03418077141163,0.425185645338963,36-45,Male,Manager
2025-03-01,2,Australia,42,Good to Great,Strategic Leadership,Audiobook,14.55,611.1,6.54653665247407,274.9545394039109,336.1454605960891,0.550066209451954,56+,Female,Manager
2025-03-01,3,UK,42,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,612.78,6.604155757139557,277.3745417998614,335.4054582001386,0.5473505306963977,26-35,Female,Student
2025-03-01,3,USA,39,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,569.01,5.837906594241472,227.67835717541743,341.33164282458256,0.59986932184774,26-35,Female,Manager
2025-03-01,3,Europe,49,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,714.91,8.37661224157826,410.4539998373347,304.45600016266525,0.4258661931748965,36-45,Other,Student
2025-03-01,3,Canada,34,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,496.06,8.148791664944254,277.0589166081046,219.0010833918954,0.44148103735817323,26-35,Male,CEO
2025-03-01,3,Australia,38,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,554.42,7.666545832594599,291.32874163859475,263.0912583614052,0.4745342129818643,26-35,Male,Executive
2025-03-01,4,UK,45,Dare to Lead,Strategic Leadership,eBook,17.61,792.4499999999999,9.686436020592602,435.8896209266671,356.56037907333285,0.44994684721223155,46-55,Female,CEO
2025-03-01,4,USA,40,Dare to Lead,Strategic Leadership,eBook,17.61,704.4,7.57951505446906,303.1806021787624,401.2193978212376,0.5695902865151017,46-55,Male,Student
2025-03-01,4,Europe,35,Dare to Lead,Strategic Leadership,eBook,17.61,616.35,8.65821570013744,303.0375495048104,313.31245049518964,0.508335281082485,46-55,Other,Executive
2025-03-01,4,Canada,32,Dare to Lead,Strategic Leadership,eBook,17.61,563.52,8.280994682242406,264.991829831757,298.528170168243,0.5297561225302438,18-25,Other,Student
2025-03-01,4,Australia,34,Dare to Lead,Strategic Leadership,eBook,17.61,598.74,7.374280925477212,250.7255514662252,348.01444853377484,0.5812446947485967,26-35,Other,Student
2025-03-01,5,UK,40,Start With Why,Strategic Leadership,Paperback,23.12,924.8000000000001,11.49586736363381,459.83469454535236,464.9653054546477,0.5027739029570152,56+,Other,Manager
2025-03-01,5,USA,41,Start With Why,Strategic Leadership,Paperback,23.12,947.9200000000001,13.505500143184346,553.7255058705582,394.19449412944186,0.41585206993147295,56+,Male,CEO
2025-03-01,5,Europe,47,Start With Why,Strategic Leadership,Paperback,23.12,1086.64,9.43323336649041,443.36196822504934,643.2780317749507,0.5919881761898611,46-55,Male,Employee
2025-03-01,5,Canada,40,Start With Why,Strategic Leadership,Paperback,23.12,924.8000000000001,10.595715263995302,423.8286105598121,500.971389440188,0.5417078173012413,26-35,Male,Employee
2025-03-01,5,Australia,37,Start With Why,Strategic Leadership,Paperback,23.12,855.44,10.207669289015174,377.68376369356145,477.7562363064386,0.5584918127588593,26-35,Male,Executive
2025-03-01,6,UK,39,Extreme Ownership,Organizational Leadership,Hardcover,20.8,811.2,9.310690079249296,363.11691309072256,448.0830869092775,0.5523706692668607,46-55,Other,CEO
2025-03-01,6,USA,38,Extreme Ownership,Organizational Leadership,Hardcover,20.8,790.4,12.099087735818202,459.76533396109164,330.63466603890834,0.41831308962412495,26-35,Male,Student
2025-03-01,6,Europe,36,Extreme Ownership,Organizational Leadership,Hardcover,20.8,748.8000000000001,10.267167265614647,369.6180215621273,379.1819784378728,0.506386189153142,46-55,Other,Manager
2025-03-01,6,Canada,39,Extreme Ownership,Organizational Leadership,Hardcover,20.8,811.2,10.259805557829647,400.13241675535625,411.0675832446438,0.5067401174120362,18-25,Other,Student
2025-03-01,6,Australia,47,Extreme Ownership,Organizational Leadership,Hardcover,20.8,977.6,11.483994672613976,539.7477496128569,437.85225038714316,0.44788487150894346,56+,Female,Executive
2025-03-01,7,UK,50,The Leadership Challenge,Personal Leadership,Paperback,17.28,864.0,7.445925057041024,372.2962528520512,491.7037471479488,0.5691015591990148,36-45,Male,Manager
2025-03-01,7,USA,43,The Leadership Challenge,Personal Leadership,Paperback,17.28,743.0400000000001,8.595989063769776,369.62752974210036,373.4124702578997,0.5025469291799899,26-35,Other,Employee
2025-03-01,7,Europe,49,The Leadership Challenge,Personal Leadership,Paperback,17.28,846.72,8.398028900002384,411.5034161001168,435.21658389988323,0.514002957175788,36-45,Female,Manager
2025-03-01,7,Canada,42,The Leadership Challenge,Personal Leadership,Paperback,17.28,725.76,8.974923346529243,376.9467805542282,348.8132194457718,0.4806178618906688,18-25,Other,Manager
2025-03-01,7,Australia,40,The Leadership Challenge,Personal Leadership,Paperback,17.28,691.2,10.366471422433516,414.6588568973407,276.54114310265936,0.4000884593499122,56+,Female,Executive
2025-03-01,8,UK,45,Drive,Personal Leadership,Audiobook,25.3,1138.5,14.013411404055159,630.6035131824822,507.8964868175178,0.44611022118359056,46-55,Male,Executive
2025-03-01,8,USA,43,Drive,Personal Leadership,Audiobook,25.3,1087.9,12.133200457268181,521.7276196625318,566.1723803374683,0.5204268593965147,36-45,Male,Student
2025-03-01,8,Europe,29,Drive,Personal Leadership,Audiobook,25.3,733.7,14.307418444506677,414.91513489069365,318.7848651093064,0.4344893895451906,26-35,Female,Employee
2025-03-01,8,Canada,28,Drive,Personal Leadership,Audiobook,25.3,708.4,10.98378431836115,307.54596091411224,400.85403908588773,0.5658583273375039,36-45,Male,CEO
2025-03-01,8,Australia,45,Drive,Personal Leadership,Audiobook,25.3,1138.5,10.27414625272334,462.33658137255026,676.1634186274498,0.593907262738208,56+,Female,Student
2025-03-01,9,UK,36,The Effective Executive,Personal Leadership,Audiobook,13.49,485.64,5.947601708908609,214.1136615207099,271.5263384792901,0.5591103255071453,18-25,Male,Executive
2025-03-01,9,USA,45,The Effective Executive,Personal Leadership,Audiobook,13.49,607.05,6.314430378396272,284.1493670278322,322.9006329721677,0.5319176887771481,46-55,Female,Student
2025-03-01,9,Europe,33,The Effective Executive,Personal Leadership,Audiobook,13.49,445.17,6.773546883625893,223.52704715965447,221.64295284034554,0.497883848508088,18-25,Male,CEO
2025-03-01,9,Canada,30,The Effective Executive,Personal Leadership,Audiobook,13.49,404.7,7.055618421180157,211.66855263540472,193.03144736459527,0.47697417189176,26-35,Female,Student
2025-03-01,9,Australia,45,The Effective Executive,Personal Leadership,Audiobook,13.49,607.05,7.85281422504451,353.37664012700293,253.67335987299703,0.41787885655711565,26-35,Male,CEO
2025-03-01,10,UK,58,Principles of Leadership,Strategic Leadership,Paperback,17.3,1003.4000000000001,8.684094873044584,503.67750263658587,499.7224973634142,0.4980291980899085,46-55,Female,Employee
2025-03-01,10,USA,45,Principles of Leadership,Strategic Leadership,Paperback,17.3,778.5,8.654413730405025,389.44861786822617,389.05138213177383,0.499744871074854,18-25,Male,Executive
2025-03-01,10,Europe,38,Principles of Leadership,Strategic Leadership,Paperback,17.3,657.4,7.093840813987519,269.5659509315257,387.83404906847426,0.5899513980354035,36-45,Female,Manager
2025-03-01,10,Canada,31,Principles of Leadership,Strategic Leadership,Paperback,17.3,536.3000000000001,7.040793972190535,218.2646131379066,318.03538686209345,0.5930176894687552,36-45,Female,Employee
2025-03-01,10,Australia,45,Principles of Leadership,Strategic Leadership,Paperback,17.3,778.5,8.827013468230648,397.2156060703792,381.2843939296208,0.4897680076167255,56+,Female,Employee
2025-04-01,1,UK,40,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,612.4,7.465702913766432,298.6281165506573,313.7718834493427,0.512364277350331,26-35,Other,Executive
2025-04-01,1,USA,42,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,643.02,8.693570369429674,365.1299555160463,277.89004448395366,0.43216392100394024,26-35,Male,Student
2025-04-01,1,Europe,45,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,688.95,6.61600088838767,297.72003997744514,391.2299600225549,0.567864083057631,56+,Other,Student
2025-04-01,1,Canada,43,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,658.33,6.2004632294024065,266.6199188643035,391.71008113569656,0.59500566757659,46-55,Male,Executive
2025-04-01,1,Australia,37,Leaders Eat Last,Emotional Intelligence,Audiobook,15.31,566.47,7.498956707402046,277.4613981738757,289.00860182612433,0.5101922464139749,26-35,Male,CEO
2025-04-01,2,UK,34,Good to Great,Strategic Leadership,Audiobook,14.55,494.70000000000005,6.51106260014907,221.37612840506839,273.3238715949317,0.5525042886495486,56+,Male,Employee
2025-04-01,2,USA,39,Good to Great,Strategic Leadership,Audiobook,14.55,567.45,5.964377826416017,232.61073523022466,334.83926476977535,0.5900771253322324,18-25,Female,Manager
2025-04-01,2,Europe,35,Good to Great,Strategic Leadership,Audiobook,14.55,509.25,7.9285810147266,277.500335515431,231.749664484569,0.4550803426304742,26-35,Male,Manager
2025-04-01,2,Canada,34,Good to Great,Strategic Leadership,Audiobook,14.55,494.70000000000005,6.144735629875591,208.92101141577007,285.77898858423,0.5776814000085505,26-35,Male,CEO
2025-04-01,2,Australia,43,Good to Great,Strategic Leadership,Audiobook,14.55,625.65,7.590209745022617,326.37901903597253,299.27098096402744,0.47833609999844556,18-25,Female,Employee
2025-04-01,3,UK,35,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,510.65,6.656103170986983,232.9636109845444,277.6863890154556,0.5437900499666222,36-45,Female,Executive
2025-04-01,3,USA,39,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,569.01,6.342261474935954,247.3481975225022,321.66180247749776,0.5653007899289956,18-25,Other,CEO
2025-04-01,3,Europe,44,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,641.96,6.944114943878568,305.541057530657,336.41894246934305,0.5240496954161366,46-55,Other,Student
2025-04-01,3,Canada,43,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,627.37,8.174618775018578,351.50860732579883,275.86139267420117,0.43971084475540934,26-35,Male,Student
2025-04-01,3,Australia,52,The 7 Habits of Highly Effective People,Personal Leadership,Audiobook,14.59,758.68,6.9801290574075425,362.9667109851922,395.71328901480774,0.5215812846190855,46-55,Other,Executive
2025-04-01,4,UK,33,Dare to Lead,Strategic Leadership,eBook,17.61,581.13,9.688210704521337,319.7109532492041,261.41904675079587,0.44984607015778894,26-35,Female,CEO
2025-04-01,4,USA,44,Dare to Lead,Strategic Leadership,eBook,17.61,774.8399999999999,7.485962737326609,329.3823604423708,445.45763955762914,0.5749027406401698,56+,Female,Employee
2025-04-01,4,Europe,34,Dare to Lead,Strategic Leadership,eBook,17.61,598.74,9.765700940060407,332.03383196205385,266.70616803794616,0.44544571606698424,46-55,Female,Manager
2025-04-01,4,Canada,47,Dare to Lead,Strategic Leadership,eBook,17.61,827.67,7.878479170321216,370.28852100509715,457.3814789949028,0.5526133350186703,18-25,Female,CEO
2025-04-01,4,Australia,41,Dare to Lead,Strategic Leadership,eBook,17.61,722.01,9.429778603468609,386.620922742213,335.389077257787,0.46452137402222543,36-45,Male,Manager
2025-04-01,5,UK,40,Start With Why,Strategic Leadership,Paperback,23.12,924.8000000000001,11.864173909584768,474.5669563833907,450.2330436166094,0.48684368903180075,26-35,Male,CEO
2025-04-01,5,USA,41,Start With Why,Strategic Leadership,Paperback,23.12,947.9200000000001,13.544365172386843,555.3189720678606,392.60102793213946,0.4141710565576625,36-45,Female,Student
2025-04-01,5,Europe,48,Start With Why,Strategic Leadership,Paperback,23.12,1109.76,11.038979323117854,529.8710075096569,579.8889924903431,0.5225354964049371,26-35,Male,Executive
2025-04-01,5,Canada,45,Start With Why,Strategic Leadership,Paperback,23.12,1040.4,9.553947833170454,429.92765249267046,610.4723475073297,0.5867669622331119,26-35,Other,Employee
2025-04-01,5,Australia,39,Start With Why,Strategic Leadership,Paperback,23.12,901.6800000000001,9.336574965188994,364.12642364237075,537.5535763576293,0.5961689028897493,26-35,Female,CEO
2025-04-01,6,UK,35,Extreme Ownership,Organizational Leadership,Hardcover,20.8,728.0,11.759731613646654,411.5906064776329,316.4093935223671,0.4346282878054493,46-55,Female,Executive
2025-04-01,6,USA,38,Extreme Ownership,Organizational Leadership,Hardcover,20.8,790.4,10.502900252671559,399.1102096015192,391.28979039848076,0.4950528724677135,56+,Other,Employee
2025-04-01,6,Europe,34,Extreme Ownership,Organizational Leadership,Hardcover,20.8,707.2,11.54501525563339,392.53051869153524,314.6694813084648,0.44495118963301017,36-45,Other,CEO
2025-04-01,6,Canada,45,Extreme Ownership,Organizational Leadership,Hardcover,20.8,936.0,9.295210496047902,418.2844723221556,517.7155276778444,0.553114879997697,46-55,Female,Employee
2025-04-01,6,Australia,33,Extreme Ownership,Organizational Leadership,Hardcover,20.8,686.4,9.755548381335052,321.9330965840567,364.46690341594325,0.5309832508973532,18-25,Other,Student
2025-04-01,7,UK,46,The Leadership Challenge,Personal Leadership,Paperback,17.28,794.8800000000001,7.0160389823623195,322.73779318866667,472.14220681133344,0.5939792255577362,36-45,Male,Manager
2025-04-01,7,USA,37,The Leadership Challenge,Personal Leadership,Paperback,17.28,639.36,10.234917473728132,378.6919465279409,260.6680534720591,0.40770153508517754,56+,Other,Manager
2025-04-01,7,Europe,32,The Leadership Challenge,Personal Leadership,Paperback,17.28,552.96,9.220151485558011,295.04484753785636,257.9151524621437,0.46642641865983736,36-45,Female,Manager
2025-04-01,7,Canada,37,The Leadership Challenge,Personal Leadership,Paperback,17.28,639.36,10.137156783296163,375.07480098195805,264.28519901804196,0.4133589824481387,36-45,Female,Employee
2025-04-01,7,Australia,42,The Leadership Challenge,Personal Leadership,Paperback,17.28,725.76,7.829555584074875,328.84133453114475,396.91866546885524,0.5469007185141854,56+,Other,Executive
2025-04-01,8,UK,38,Drive,Personal Leadership,Audiobook,25.3,961.4,13.214005872801843,502.13222316647006,459.2677768335299,0.4777072777548678,18-25,Male,Manager
2025-04-01,8,USA,37,Drive,Personal Leadership,Audiobook,25.3,936.1,13.553209839560749,501.4687640637477,434.6312359362523,0.4643000063414724,56+,Other,Student
