Customer_ID,Customer_Age,Customer_Gender,Customer_Region,Corporate_Segment,Book_Category,Book_Title,Units_Sold,Unit_Cost,Unit_Price,Revenue,Profit,Profit_Margin,Purchase_Date
e9b1c16b-3949-42c6-90b9-f5953df6369c,42,Male,Leeds,Corporate,Marketing,Leadership Principles,21,11.69,28.53,599.17,353.59,0.59,2026-01-23
e198a4cc-7ca0-4131-8a2c-520640840356,25,Male,London,Enterprise,Finance,Data Analytics Handbook,9,7.87,14.28,128.53,57.67,0.45,2024-08-06
e89e7902-3e41-41fc-9766-cfc15d081077,36,Male,Birmingham,Enterprise,Leadership,Data Analytics Handbook,12,22.36,28.59,343.13,74.8,0.22,2024-12-04
4f7f74ee-e94e-4821-9b29-5d49749641ea,41,Male,Glasgow,SME,Leadership,Leadership Principles,38,9.26,28.49,1082.47,730.42,0.67,2024-03-12
940e895c-2d20-4a79-8009-40d8f3d059e3,24,Female,Leeds,Enterprise,Technology,Marketing Strategy 2026,45,7.61,18.37,826.8,484.55,0.59,2024-11-30
1821f116-a999-4027-8b07-ce7486355ea9,59,Female,London,Enterprise,Finance,Data Analytics Handbook,23,23.59,36.18,832.23,289.66,0.35,2025-12-19
0cb8649e-86ac-4dea-a634-a8fdb18403dc,40,Female,Manchester,Corporate,Finance,Data Analytics Handbook,8,16.81,22.5,179.98,45.48,0.25,2025-08-13
263c175f-26ac-459b-a085-c76764506021,56,Female,Glasgow,Corporate,Data Science,Data Analytics Handbook,14,16.82,31.16,436.27,200.73,0.46,2025-08-10
1d8ee54f-24f0-41a8-8f0d-192a11d3cf12,64,Female,Leeds,Corporate,Technology,Data Analytics Handbook,8,5.14,10.25,82.02,40.92,0.5,2024-06-26
1268ec31-eb44-4fae-a436-fe96d8302e1a,64,Female,London,Corporate,Data Science,Corporate Finance Guide,42,15.96,24.24,1018.13,347.66,0.34,2025-08-10
ec9dc621-b521-4ca3-a344-b843fb6d42ca,62,Male,Glasgow,SME,Marketing,Marketing Strategy 2026,39,20.43,27.13,1058.24,261.6,0.25,2025-02-27
838090c1-b571-4542-9a2f-98c4adbc35c1,61,Female,Birmingham,Corporate,Data Science,Data Analytics Handbook,1,8.29,17.41,17.41,9.12,0.52,2025-11-19
242dcb84-b966-4f38-8361-f9b500407777,47,Male,Leeds,Enterprise,Data Science,Corporate Finance Guide,45,20.2,29.84,1342.72,433.83,0.32,2024-04-20
7b1af411-71cc-4327-937e-80ab4b722ae4,44,Male,Leeds,Enterprise,Technology,Advanced Python for Business,45,20.91,26.68,1200.47,259.52,0.22,2024-12-11
200e3596-3fea-4f2c-9afa-90c0232048a2,39,Male,Birmingham,SME,Leadership,Leadership Principles,36,21.63,38.64,1390.95,612.19,0.44,2024-09-11
87f1ce58-7907-4094-8a3d-7ca90fe04c12,62,Male,Manchester,SME,Data Science,Corporate Finance Guide,15,27.51,38.57,578.57,165.95,0.29,2024-10-03
f861c54a-a253-41ba-9525-36a5fef683ff,31,Female,Manchester,SME,Finance,Corporate Finance Guide,13,21.16,39.48,513.26,238.17,0.46,2024-03-26
37186cc9-5e71-4914-94ac-f30790f80615,48,Male,Manchester,Corporate,Marketing,Advanced Python for Business,6,8.86,16.44,98.61,45.47,0.46,2024-08-29
4ffe6b86-ec7a-4e5d-8f9e-587b0eaeae66,64,Male,Glasgow,SME,Technology,Data Analytics Handbook,35,5.29,16.62,581.81,396.57,0.68,2025-01-07
5e89a889-b56e-4a34-9e8c-c577a532781c,46,Male,London,Enterprise,Leadership,Data Analytics Handbook,31,8.08,21.45,665.1,414.77,0.62,2025-07-17
25823df3-e10c-4531-ab02-8732eac608b4,30,Male,Manchester,Enterprise,Leadership,Leadership Principles,35,22.31,33.76,1181.65,400.71,0.34,2024-08-07
d7f364e0-7cc4-4408-83d9-2d35490562f0,36,Male,Birmingham,Enterprise,Marketing,Corporate Finance Guide,28,24.96,42.3,1184.28,485.42,0.41,2024-03-21
7c8fc29d-40d1-4f4b-803e-854d9c355857,60,Female,Leeds,Corporate,Leadership,Data Analytics Handbook,24,5.69,16.58,397.92,261.47,0.66,2024-08-31
a02599a4-af22-4aae-a617-b554a9179f14,40,Male,Manchester,Enterprise,Leadership,Marketing Strategy 2026,20,27.25,37.44,748.81,203.76,0.27,2026-01-27
fbde7ce2-73e9-45cb-b91f-ec5facce6bf1,59,Female,Glasgow,Enterprise,Leadership,Leadership Principles,11,13.52,19.59,215.5,66.83,0.31,2024-03-11
7e96b71a-3b07-486f-8036-540ffa41d3b2,26,Female,Birmingham,SME,Marketing,Data Analytics Handbook,49,18.99,25.57,1252.98,322.37,0.26,2024-07-23
de85c335-16e3-4de6-841f-e56e0d0e521a,48,Female,Birmingham,Enterprise,Marketing,Data Analytics Handbook,43,14.61,20.19,868.17,240.15,0.28,2025-03-08
aa95cf2a-ab91-4315-96e2-e3686452785a,58,Female,Leeds,Corporate,Marketing,Leadership Principles,37,16.46,25.8,954.66,345.53,0.36,2026-02-05
8669eb2e-66c6-4cbd-943a-8331132f7926,34,Male,Leeds,Corporate,Data Science,Leadership Principles,29,29.87,43.05,1248.51,382.24,0.31,2024-12-24
444c9714-cb82-4e48-9ff9-a843526af021,55,Male,Glasgow,SME,Marketing,Marketing Strategy 2026,13,29.5,41.67,541.72,158.19,0.29,2024-02-25
9d97fbc9-bfad-4c75-a8d1-1a8358a07a80,42,Female,Leeds,Corporate,Leadership,Marketing Strategy 2026,49,12.56,21.45,1050.97,435.61,0.41,2024-10-18
856fc6e0-aedb-4605-b7db-b19177d00cf4,45,Male,Birmingham,Corporate,Technology,Marketing Strategy 2026,28,18.94,29.15,816.25,285.86,0.35,2025-02-12
066fa978-2691-4d77-9979-4347f2d408fb,39,Female,London,Enterprise,Marketing,Data Analytics Handbook,35,10.18,26.92,942.15,585.75,0.62,2024-05-02
b2e26282-611e-4086-b543-5e9bfc78d4d3,38,Male,Leeds,Enterprise,Marketing,Marketing Strategy 2026,5,23.27,30.49,152.45,36.1,0.24,2025-08-09
faacb2e9-e28b-4282-a519-f202c7b8d644,33,Female,Glasgow,Enterprise,Marketing,Leadership Principles,45,27.74,43.57,1960.58,712.45,0.36,2024-12-25
26aa02cc-50d7-417d-866c-b67afa048b03,33,Female,London,SME,Marketing,Advanced Python for Business,41,6.44,21.65,887.85,623.66,0.7,2024-09-03
2f83d785-d599-443a-a65b-c51a3f2fd75c,27,Male,Manchester,Enterprise,Marketing,Corporate Finance Guide,32,29.52,41.78,1336.83,392.04,0.29,2024-08-24
efde447d-0a3f-4bef-ab0e-26b29c9832b6,32,Female,London,SME,Technology,Corporate Finance Guide,27,19.07,30.69,828.53,313.7,0.38,2024-09-14
032d704d-35dc-4b0d-9eb1-9896840b06f6,49,Male,Leeds,SME,Data Science,Marketing Strategy 2026,18,26.64,46.35,834.31,354.8,0.43,2025-04-19
ed3aba77-44c2-417c-a5a3-5c37fb196c0c,38,Male,London,Corporate,Marketing,Marketing Strategy 2026,45,10.01,16.65,749.29,298.75,0.4,2024-07-05
f1bbf647-4483-4879-88b3-850e1f9b78ac,52,Male,Manchester,Enterprise,Data Science,Marketing Strategy 2026,46,16.21,28.86,1327.77,582.2,0.44,2025-08-15
a4b932bd-6b29-404b-abe4-7ec98ff366b6,37,Female,Manchester,Corporate,Marketing,Corporate Finance Guide,21,26.8,39.71,833.9,271.08,0.33,2024-10-23
cfb547db-0c44-4a91-adda-3e7d2fbd08a7,47,Male,Birmingham,Corporate,Leadership,Corporate Finance Guide,8,24.83,44.69,357.54,158.87,0.44,2024-03-22
9b1a1b8b-c0d1-4205-b2d4-22c13564ba66,61,Female,Glasgow,Corporate,Finance,Leadership Principles,13,20.82,26.86,349.16,78.46,0.22,2026-02-06
ce94024a-c04d-422a-94e8-279f5bc444ab,30,Female,Leeds,Enterprise,Marketing,Marketing Strategy 2026,23,22.5,29.07,668.54,151.02,0.23,2025-01-22
e50f2a2b-67a3-42c9-bff8-7c92c593790a,53,Female,Glasgow,Corporate,Marketing,Marketing Strategy 2026,13,18.73,33.21,431.72,188.26,0.44,2024-05-16
08f2cb18-1429-40b4-a134-3cfe447bfe53,55,Female,Leeds,Enterprise,Leadership,Advanced Python for Business,17,26.72,41.95,713.15,258.85,0.36,2024-12-27
9ef37fc1-5af6-4d6c-b51b-55d673ccea43,52,Female,Manchester,SME,Marketing,Marketing Strategy 2026,47,6.82,17.87,839.69,519.03,0.62,2025-03-20
0bd62b1e-cbff-4bf8-b26d-fc2e0cc8ad0e,22,Male,London,Enterprise,Data Science,Data Analytics Handbook,39,5.55,19.3,752.68,536.21,0.71,2025-07-16
c9ddfe0c-fae1-47df-99c0-58f6e664afde,43,Male,London,SME,Technology,Advanced Python for Business,25,20.09,30.45,761.36,259.18,0.34,2024-04-23
a7eb3e17-a749-41c0-90d5-59c3aa0417de,53,Female,Manchester,Enterprise,Leadership,Data Analytics Handbook,20,25.54,38.86,777.11,266.4,0.34,2025-08-11
dbe32b5b-3861-4a47-88be-83d2788e8ca2,34,Male,Manchester,SME,Technology,Advanced Python for Business,4,25.1,38.39,153.55,53.15,0.35,2025-12-15
8aaa313b-a3d5-4fe2-afbd-0d66aca2b9c8,33,Male,London,SME,Finance,Advanced Python for Business,41,25.59,41.42,1698.23,648.86,0.38,2025-04-04
fb85373f-f063-4f69-a032-71f6161014ea,59,Male,Manchester,Corporate,Data Science,Leadership Principles,22,24.58,40.3,886.62,345.96,0.39,2025-12-10
14b051b8-8f0c-4e02-898e-e323856455b8,22,Male,Birmingham,Corporate,Marketing,Advanced Python for Business,11,23.52,33.27,365.93,107.18,0.29,2024-04-12
99f34959-dd56-4e58-bdc1-362174b9a678,34,Male,London,Enterprise,Leadership,Marketing Strategy 2026,15,12.83,29.67,445.02,252.51,0.57,2025-03-11
cb7c62ce-1797-4e29-8a7d-07a27e6e2fd4,50,Male,Leeds,SME,Finance,Advanced Python for Business,26,7.23,22.54,585.98,397.94,0.68,2025-02-24
391e0108-3bb3-495d-98b6-ed8d85e67295,34,Male,London,SME,Finance,Leadership Principles,43,8.48,17.29,743.53,378.98,0.51,2025-02-03
cd890740-cef5-4397-9a99-e966df00a8c7,41,Male,Birmingham,Corporate,Technology,Corporate Finance Guide,21,22.56,32.03,672.72,198.89,0.3,2024-10-27
38669d64-341c-4529-8938-4db5de152847,62,Male,Manchester,Enterprise,Marketing,Leadership Principles,28,14.0,33.35,933.89,541.86,0.58,2025-02-27
8adbcacc-f106-427f-94e3-81ae02097a19,39,Male,Glasgow,SME,Technology,Corporate Finance Guide,13,5.07,22.96,298.43,232.5,0.78,2025-03-08
d2f9881f-6c40-44c4-b063-99b297a05dfd,54,Female,Glasgow,SME,Data Science,Data Analytics Handbook,22,21.43,33.52,737.4,265.85,0.36,2025-10-10
215096ba-1958-4a86-b89d-57b831bc09da,57,Female,Birmingham,Enterprise,Leadership,Leadership Principles,7,12.38,19.43,136.02,49.34,0.36,2025-04-01
7f169647-9a2d-466f-8147-4b03c2aff3f9,57,Male,Leeds,SME,Marketing,Data Analytics Handbook,1,14.88,30.58,30.58,15.7,0.51,2025-12-16
39612379-c3b7-43f9-b405-8425015502b1,31,Female,Glasgow,Corporate,Technology,Corporate Finance Guide,10,6.45,13.12,131.25,66.73,0.51,2025-06-11
ec71bd07-c0ad-47c9-92b1-094f893f6b81,24,Male,London,Enterprise,Leadership,Data Analytics Handbook,25,8.11,19.31,482.85,280.12,0.58,2025-05-16
e4d02853-43d9-4097-91b5-f1cfce81dc4a,59,Male,Leeds,SME,Leadership,Corporate Finance Guide,26,16.6,36.05,937.43,505.76,0.54,2025-08-26
da7de200-ca9a-4754-b229-a6276dfab7c1,63,Male,London,Enterprise,Data Science,Data Analytics Handbook,27,18.03,37.67,1017.16,530.29,0.52,2024-10-23
41bd7324-14f7-406c-a5c7-454467120a79,33,Female,Birmingham,Corporate,Leadership,Data Analytics Handbook,7,13.55,29.63,207.41,112.6,0.54,2025-12-27
1fe4d01d-c3c5-423e-898d-8ae66f81ee7c,53,Male,London,SME,Finance,Data Analytics Handbook,9,29.35,47.06,423.55,159.35,0.38,2025-11-23
1923742f-c458-452a-af44-f2b3ea81ec00,50,Male,Glasgow,Enterprise,Technology,Leadership Principles,3,14.95,24.49,73.48,28.63,0.39,2025-05-17
26079de5-65d7-4b75-92fd-d4e2509e2776,47,Female,Manchester,Corporate,Data Science,Leadership Principles,44,16.84,22.73,1000.15,259.41,0.26,2024-12-18
df9b4c4f-30a6-4e72-b5c5-02eb7106151b,43,Male,London,SME,Technology,Leadership Principles,28,18.61,38.05,1065.5,544.36,0.51,2024-04-17
e8260e73-4b5f-4e0b-a8b2-c02f7c58e225,31,Male,Glasgow,SME,Marketing,Data Analytics Handbook,25,20.49,38.93,973.36,461.03,0.47,2025-02-11
e8e91148-8817-493b-bd5c-b3ad01d8901f,52,Female,Birmingham,SME,Finance,Corporate Finance Guide,47,25.28,39.82,1871.42,683.35,0.37,2025-01-27
50f406f8-737f-4690-aa94-469f882402c5,52,Male,Manchester,Enterprise,Finance,Advanced Python for Business,47,28.68,38.74,1821.01,472.82,0.26,2024-02-28
6f16ecaa-7f6a-42d9-a7f3-834762072c50,54,Female,Birmingham,Enterprise,Data Science,Advanced Python for Business,11,5.2,19.66,216.26,159.1,0.74,2024-04-19
8a8c904b-784a-4e25-b205-39208182e2cc,43,Female,Manchester,Enterprise,Technology,Data Analytics Handbook,38,21.99,28.13,1069.1,233.46,0.22,2025-01-17
725197bc-f0fc-482a-9255-cff785aaeb20,50,Female,Leeds,Corporate,Marketing,Leadership Principles,6,16.46,29.88,179.27,80.48,0.45,2024-10-09
fd04d78f-2e2e-4b4a-b8b9-8dac00e52965,32,Male,Leeds,Enterprise,Finance,Leadership Principles,13,26.09,45.81,595.52,256.33,0.43,2024-05-09
129da112-5aa7-4ae2-893a-35e26670c674,33,Male,Glasgow,Corporate,Technology,Marketing Strategy 2026,26,28.79,48.71,1266.41,517.98,0.41,2025-02-06
d2acc2db-8721-41e9-9608-75157e3ea707,47,Female,Leeds,SME,Data Science,Marketing Strategy 2026,18,9.4,17.61,317.01,147.77,0.47,2024-07-02
2c8878cb-3b04-48b5-92db-07db1adba9e6,37,Female,Manchester,SME,Data Science,Advanced Python for Business,43,13.88,29.35,1262.08,665.41,0.53,2024-12-08
c39f83f0-0470-480f-bcad-da2239df4fba,51,Male,Birmingham,SME,Finance,Marketing Strategy 2026,47,16.92,32.7,1536.78,741.42,0.48,2024-05-04
2648fd6f-39ed-40b3-816f-cd1dd175d2ee,43,Female,London,Corporate,Technology,Leadership Principles,29,29.0,45.46,1318.28,477.16,0.36,2024-07-30
76a51f0b-c499-47ac-883c-152ed36d14bc,64,Male,Manchester,Enterprise,Marketing,Data Analytics Handbook,42,13.93,32.82,1378.38,793.5,0.58,2024-04-20
af6a1b43-8b0a-4ee7-a331-bd74657740c2,34,Male,Manchester,Corporate,Marketing,Advanced Python for Business,44,11.15,22.19,976.21,485.82,0.5,2025-10-11
20744d04-3900-41c9-b9e7-3e41f38fb5a0,28,Male,Birmingham,Corporate,Marketing,Marketing Strategy 2026,29,29.83,35.51,1029.65,164.54,0.16,2025-04-08
1d8a064c-ebc7-40fc-8a24-29a07c455f39,38,Female,Glasgow,Corporate,Leadership,Data Analytics Handbook,14,28.77,42.43,594.02,191.2,0.32,2024-12-26
244e2f67-b169-4d0b-8c88-85d274f3e743,47,Male,Leeds,SME,Technology,Marketing Strategy 2026,1,13.96,28.81,28.81,14.85,0.52,2025-02-15
0a61cefd-4461-4171-9af2-8c39cba0412f,38,Female,Manchester,Corporate,Finance,Data Analytics Handbook,1,10.52,16.11,16.11,5.58,0.35,2024-07-08
ba23d038-fac7-4739-bd32-89c1fa97fc7b,56,Female,Manchester,SME,Marketing,Data Analytics Handbook,21,15.78,31.57,663.01,331.54,0.5,2024-11-20
3c9c84ad-99c0-46fa-834a-4c3cb1a6bbd7,47,Female,Glasgow,Corporate,Leadership,Advanced Python for Business,7,13.83,32.24,225.66,128.88,0.57,2024-11-24
7cf2caa4-0a98-4498-95c9-01b192f66855,50,Female,London,SME,Leadership,Corporate Finance Guide,45,27.22,40.39,1817.54,592.54,0.33,2025-01-31
0acdb560-2b62-4214-b674-1a72cb428f8b,58,Male,Birmingham,SME,Marketing,Data Analytics Handbook,35,14.11,23.54,823.81,330.0,0.4,2024-02-28
cf38fd51-a705-4f92-80cb-e8ec7aaeb240,63,Female,Birmingham,Enterprise,Finance,Corporate Finance Guide,24,23.17,39.78,954.66,398.61,0.42,2024-04-05
1825e05b-3372-4775-bae6-3c2724f26ce0,26,Male,Glasgow,Enterprise,Finance,Corporate Finance Guide,23,18.48,27.71,637.43,212.45,0.33,2024-07-21
daa9f1e4-a821-4dfb-9b44-f0b5136a3b1a,58,Male,Manchester,SME,Data Science,Data Analytics Handbook,6,19.76,25.68,154.08,35.52,0.23,2024-05-25
a3f5a207-e51a-42d7-b41e-edc1edfc2a84,25,Female,Leeds,Enterprise,Marketing,Leadership Principles,22,15.94,34.18,751.92,401.3,0.53,2025-09-15
93c012c1-ba6d-46ba-98e4-ff59bbd4d74d,51,Female,Glasgow,Corporate,Marketing,Marketing Strategy 2026,23,23.55,41.27,949.3,407.71,0.43,2025-05-29
12cdaaf1-8a06-441c-ac84-d1fd9a143637,57,Male,Glasgow,Enterprise,Data Science,Corporate Finance Guide,47,9.54,20.1,944.91,496.51,0.53,2024-11-24
fd99ba23-9112-45f1-ab44-e9afe9fe5131,31,Female,Birmingham,Enterprise,Finance,Corporate Finance Guide,42,14.52,25.73,1080.84,471.12,0.44,2025-08-13
cb335bab-1b10-43d8-ba19-b77fd4111be9,25,Female,Leeds,SME,Finance,Marketing Strategy 2026,17,28.81,34.44,585.51,95.82,0.16,2024-11-29
dbcb13f2-86f7-47b5-9a63-bcc494fbb477,46,Male,Leeds,Corporate,Finance,Advanced Python for Business,1,23.98,30.51,30.51,6.54,0.21,2024-08-08
e4f724ed-6b63-47fc-a6f5-97df3cbd4e90,22,Male,Manchester,SME,Data Science,Corporate Finance Guide,6,22.43,38.15,228.87,94.29,0.41,2025-12-18
19e2097d-38eb-4c70-b0f4-62839d069cea,30,Male,Leeds,Corporate,Marketing,Corporate Finance Guide,29,11.85,28.96,839.78,496.08,0.59,2024-11-09
e114fea5-faec-406b-87e4-829e0fc236c9,22,Male,Birmingham,Enterprise,Leadership,Leadership Principles,47,22.53,38.44,1806.45,747.58,0.41,2024-09-21
ed0657d4-d7d7-4dc9-8209-babd9ff4b730,61,Female,Manchester,Corporate,Technology,Data Analytics Handbook,35,14.61,19.99,699.54,188.23,0.27,2025-07-08
59ce6c60-d2db-453e-967b-7033f6b39d6a,40,Female,London,Corporate,Finance,Marketing Strategy 2026,29,7.44,20.82,603.85,388.16,0.64,2024-06-05
3773dca6-5762-4fb3-b409-1262e17ed651,27,Female,Glasgow,Enterprise,Marketing,Marketing Strategy 2026,16,15.74,25.37,405.96,154.12,0.38,2025-10-09
27650110-c97c-4367-b9e2-1a434ff330de,46,Female,Leeds,SME,Technology,Marketing Strategy 2026,10,14.91,21.89,218.9,69.76,0.32,2024-05-20
e452b6fe-e506-4653-a098-fbab9014856c,24,Female,Birmingham,SME,Technology,Leadership Principles,14,17.54,23.6,330.42,84.89,0.26,2024-07-17
44b6caa7-be9f-4cc3-bbff-71c2176ff95c,33,Female,Glasgow,SME,Data Science,Marketing Strategy 2026,49,21.85,27.63,1353.77,283.1,0.21,2025-03-07
a2465e9e-8192-4e34-acb0-c61c725377a3,49,Female,Glasgow,Enterprise,Marketing,Corporate Finance Guide,5,15.29,34.32,171.58,95.12,0.55,2025-06-12
9fa8b1e9-9fb4-4ac8-9cb2-2a1af30ddab1,43,Male,Birmingham,Enterprise,Leadership,Corporate Finance Guide,19,12.14,23.64,449.07,218.34,0.49,2025-11-06
0b990b5d-f9e3-4989-aca5-0a91d8e1c57e,44,Female,Birmingham,Enterprise,Data Science,Leadership Principles,15,21.04,36.12,541.73,226.08,0.42,2025-09-21
905d4445-e216-432a-8fcf-df162351ab09,62,Male,Manchester,Enterprise,Data Science,Advanced Python for Business,10,11.95,21.09,210.91,91.45,0.43,2024-03-03
a0775a9f-fbc9-43de-a2cf-ead8d83c2ffe,49,Female,London,Corporate,Technology,Advanced Python for Business,5,9.48,29.04,145.22,97.8,0.67,2025-03-11
df131015-02aa-4bdc-8b8f-834389358e17,33,Male,Birmingham,SME,Technology,Advanced Python for Business,49,19.55,27.62,1353.44,395.26,0.29,2025-01-03
4400ba78-90c8-49d9-999a-b924fbd20db9,31,Female,Manchester,SME,Marketing,Data Analytics Handbook,24,17.08,26.1,626.5,216.67,0.35,2024-06-26
cea96482-75ce-47b3-80de-7b547ce721eb,41,Female,Birmingham,SME,Technology,Data Analytics Handbook,41,28.14,34.16,1400.69,247.03,0.18,2025-10-20
4d3a3dbd-1dcd-406a-91e5-1f6724c2be2f,48,Female,London,Corporate,Finance,Marketing Strategy 2026,15,5.38,24.85,372.79,292.13,0.78,2025-02-16
a501ceb4-faae-4f63-b108-40ebcb07bf49,25,Male,Birmingham,Enterprise,Finance,Advanced Python for Business,29,11.78,25.74,746.53,404.99,0.54,2025-12-26
ab7a7c2d-7393-4913-a2df-144a78e0a83a,42,Male,Leeds,Enterprise,Finance,Data Analytics Handbook,48,20.31,28.5,1368.13,393.42,0.29,2025-07-06
916c7dcc-a547-4741-bf45-4c84a566be98,28,Male,London,SME,Finance,Advanced Python for Business,4,15.2,20.43,81.74,20.92,0.26,2026-02-21
d26a1ee8-548f-48fd-86eb-0aa6b561f341,53,Female,London,Enterprise,Technology,Marketing Strategy 2026,42,14.98,32.57,1368.06,739.08,0.54,2024-11-17
5a4111c5-860a-43f3-8d47-066a4fdb32fe,46,Female,Leeds,Corporate,Marketing,Corporate Finance Guide,21,15.84,22.23,466.81,134.18,0.29,2024-09-30
615f7098-cc5d-44f5-9c21-8f6a3d9a86f7,38,Male,London,Corporate,Technology,Advanced Python for Business,28,15.96,35.9,1005.3,558.43,0.56,2025-06-10
0e69fe7e-b203-44af-a604-7c795ec14839,44,Male,Leeds,SME,Finance,Corporate Finance Guide,49,22.85,29.22,1431.89,312.17,0.22,2024-10-08
8b6e60a0-a238-4ae8-870a-67d46af1a6b0,61,Male,Glasgow,Enterprise,Marketing,Advanced Python for Business,34,5.4,11.55,392.79,209.34,0.53,2025-03-22
ab16618d-6444-4898-8876-d338c57a6a8d,31,Female,Birmingham,SME,Data Science,Marketing Strategy 2026,30,19.93,33.85,1015.48,417.66,0.41,2024-07-28
2733494e-c1e1-46e7-96e9-9675c03473a6,29,Male,Manchester,Corporate,Finance,Data Analytics Handbook,27,20.42,36.56,987.2,435.87,0.44,2024-11-11
010aa716-a069-42da-921f-ea848103bc39,49,Male,Glasgow,Corporate,Technology,Marketing Strategy 2026,49,19.61,32.69,1601.62,640.67,0.4,2024-08-15
1869c141-ba67-42c5-8e4e-53942930480c,59,Female,Leeds,Enterprise,Leadership,Marketing Strategy 2026,43,16.36,30.81,1324.93,621.51,0.47,2025-05-30
d70d71ec-936d-45df-a44e-1bbcf47c6753,43,Female,Birmingham,Enterprise,Finance,Data Analytics Handbook,34,28.41,34.37,1168.48,202.64,0.17,2024-08-02
e077755e-1855-4b0f-90a2-79c283cdec2d,45,Female,Leeds,SME,Finance,Marketing Strategy 2026,43,12.53,25.07,1077.82,539.2,0.5,2025-08-15
6afb7dd2-a000-4e4b-ae36-6eb515a60363,59,Female,Glasgow,Corporate,Data Science,Corporate Finance Guide,1,15.24,30.07,30.07,14.83,0.49,2025-05-22
9fe98381-0a6f-4f37-b4cf-2c7b212ac546,24,Male,Leeds,SME,Marketing,Leadership Principles,7,9.64,24.6,172.23,104.74,0.61,2025-05-11
ac60eabd-df66-4a73-9246-625535acbe5c,63,Male,London,Corporate,Data Science,Advanced Python for Business,27,12.23,21.88,590.67,260.47,0.44,2025-07-28
71256fbd-b990-425b-bf6e-19833ded0afc,53,Male,Glasgow,Enterprise,Technology,Corporate Finance Guide,46,25.71,42.55,1957.45,774.61,0.4,2024-09-07
b6e8a303-8151-4e41-90f1-748e4d2898bc,42,Male,London,Enterprise,Marketing,Data Analytics Handbook,33,17.64,36.76,1213.0,630.85,0.52,2024-04-06
7af8702f-ab59-45da-9ddd-6886c172b078,63,Male,London,SME,Marketing,Corporate Finance Guide,5,17.58,25.49,127.43,39.54,0.31,2026-02-20
3672e06e-5697-44ff-8966-35891754f5e3,58,Male,Glasgow,Enterprise,Leadership,Data Analytics Handbook,47,5.33,14.77,694.21,443.64,0.64,2025-08-11
c24e6953-7254-4a05-b594-5b4065776dc5,58,Female,Leeds,Enterprise,Finance,Corporate Finance Guide,2,9.13,14.16,28.32,10.06,0.36,2025-06-26
36fb89e1-0963-49ec-b433-1b30e1551023,31,Male,Leeds,SME,Leadership,Advanced Python for Business,14,15.36,31.34,438.78,223.81,0.51,2025-11-28
df87d95a-32ab-4c7f-85fe-610a00786170,60,Male,Birmingham,Enterprise,Leadership,Marketing Strategy 2026,14,17.98,32.1,449.36,197.63,0.44,2025-05-08
fbbafde4-a149-45da-885c-aa165f461039,40,Male,Manchester,SME,Technology,Corporate Finance Guide,33,18.92,30.16,995.23,370.81,0.37,2025-07-15
23b7f06b-5e6d-4907-a11e-9774b1643903,22,Female,Glasgow,SME,Data Science,Corporate Finance Guide,13,10.09,20.0,260.06,128.87,0.5,2025-03-19
9bd49f09-704e-45ed-a35e-44b30128c92a,45,Female,London,SME,Data Science,Data Analytics Handbook,39,17.39,36.39,1419.19,740.88,0.52,2025-04-18
2bdcca2d-3c5d-4149-ab7d-b01d2aea7cc8,60,Male,London,Corporate,Finance,Marketing Strategy 2026,49,24.12,39.3,1925.87,743.99,0.39,2025-12-22
cde00128-677c-4fc7-b169-652852014524,50,Male,Birmingham,Enterprise,Leadership,Corporate Finance Guide,15,6.73,18.84,282.6,181.71,0.64,2024-09-05
56e2c4de-9d2f-4573-9057-23ed1393799c,50,Male,London,SME,Leadership,Marketing Strategy 2026,1,23.28,38.74,38.74,15.46,0.4,2024-10-17
835f0c2f-f9a1-445e-a017-ad2a840e2466,40,Male,Manchester,Corporate,Data Science,Marketing Strategy 2026,29,12.14,25.11,728.23,376.24,0.52,2025-03-22
30b63083-5e86-41ae-8957-3d9e41b1ea5e,39,Male,Manchester,Enterprise,Leadership,Corporate Finance Guide,40,5.33,16.48,659.21,445.84,0.68,2025-07-10
bb02d2ce-5696-4208-b8cc-8515cb55e802,39,Female,Glasgow,Corporate,Leadership,Data Analytics Handbook,49,23.58,41.3,2023.5,868.23,0.43,2024-08-07
dd9d8a49-6864-4e8a-be8c-8d603a15f950,24,Female,Birmingham,SME,Leadership,Marketing Strategy 2026,19,18.98,28.79,547.08,186.53,0.34,2025-08-03
5dafc352-a8e2-4061-a035-a530ec7101b8,64,Female,Birmingham,Enterprise,Marketing,Advanced Python for Business,31,14.24,19.92,617.42,176.07,0.29,2024-06-13
c5a32600-02b5-4aba-865d-3984416dd764,52,Female,Manchester,Corporate,Finance,Leadership Principles,28,21.54,33.8,946.45,343.28,0.36,2024-08-07
468af599-3e4b-42b9-b8fd-7f163ba1652b,60,Female,Manchester,Corporate,Marketing,Data Analytics Handbook,37,24.16,37.92,1402.99,508.96,0.36,2024-06-15
301d6e87-50df-415f-aa7a-85082a84041e,49,Male,Leeds,Enterprise,Data Science,Advanced Python for Business,7,10.18,25.88,181.16,109.89,0.61,2024-07-22
156f6ffd-47b3-4a50-90ce-f11d8e2380ff,42,Female,Manchester,Enterprise,Data Science,Data Analytics Handbook,3,27.71,44.09,132.26,49.14,0.37,2024-04-05
973dc709-1c26-479d-9ce6-4556c806232c,34,Male,Birmingham,Corporate,Data Science,Marketing Strategy 2026,42,20.81,28.16,1182.59,308.58,0.26,2025-09-28
