Book_Title,Author,Genre,Price,Quantity_Sold,Revenue,Cost,Profit,Profit_Margin (%),Customer_Age,Customer_Gender,Customer_Region,Customer_Income,Customer_Education
Advanced AI Systems,Michael Brown,Technology,66.6,13,865.8,48.645680336397476,233.40615562683274,26.958437933337116,23,Other,USA,21269,High School
Generative AI Applications,John Smith,Data Science,88.97,19,1690.43,60.47523556999134,541.4005241701645,32.027384994951845,32,Female,Germany,27868,Master
Advanced AI Systems,David Wilson,Data Science,76.16,19,1447.04,56.03733714703136,382.33059420640416,26.42156361996933,44,Other,UK,50251,High School
Intro to LLMs,Michael Brown,Programming,82.31,14,1152.3400000000001,65.2487401769129,238.85763752321952,20.72805226957491,27,Female,UK,97909,Master
Prompt Engineering Mastery,John Smith,Education,35.38,4,141.52,22.94526732513195,49.738930699472206,35.146220109858824,26,Female,Germany,104523,Bachelor
Advanced AI Systems,David Wilson,Education,25.97,13,337.61,16.196811773343043,127.05144694654047,37.63260772682695,50,Female,USA,58729,Bachelor
Machine Learning Foundations,Michael Brown,Programming,77.56,8,620.48,50.51445913901285,216.36432688789722,34.87047558146873,49,Female,Australia,35734,PhD
LLM Fine-Tuning Handbook,David Wilson,Education,82.62,19,1569.7800000000002,50.65187270569587,607.3944185917786,38.692964529537804,65,Male,Australia,62429,High School
AI Ethics and Society,Sarah Davis,Programming,99.15,12,1189.8000000000002,64.84763394037945,411.6283927154468,34.596435763611254,23,Female,UK,61337,Bachelor
Natural Language Processing Guide,Sophia Taylor,Technology,47.14,18,848.52,27.33822467353058,356.43195587644954,42.00631168109762,58,Female,Germany,60325,High School
Intro to LLMs,Sarah Davis,Data Science,43.48,6,260.88,21.191163836706476,133.73301697976115,51.26227268466772,53,Other,UK,103600,Master
Natural Language Processing Guide,David Wilson,Data Science,79.88,18,1437.84,35.79413938150106,793.5454911329808,55.190110939532964,19,Other,Canada,82514,Bachelor
LLM Fine-Tuning Handbook,Michael Brown,Education,40.67,19,772.73,17.379770339238814,442.51436355446253,57.266362578709575,46,Male,Australia,28433,High School
Deep Learning with Python,John Smith,AI,93.77,5,468.84999999999997,47.38444841701503,231.92775791492483,49.46736864987199,21,Other,India,29111,Bachelor
Intro to LLMs,Emily Johnson,Data Science,87.26,9,785.34,36.51389688957446,456.71492799382986,58.155057426570636,18,Female,Canada,83753,Bachelor
Transformers Explained,John Smith,Programming,48.61,3,145.82999999999998,30.472068644752536,54.41379406574238,37.31316880322456,36,Other,UK,100583,High School
Intro to LLMs,Emily Johnson,AI,77.58,10,775.8,39.83976436803388,377.4023563196611,48.64686211905918,43,Male,USA,93620,Bachelor
LLM Fine-Tuning Handbook,Emily Johnson,AI,77.91,19,1480.29,56.859802759224266,399.9537475747388,27.018607676518712,42,Other,Australia,41751,Bachelor
AI Ethics and Society,Michael Brown,Data Science,19.28,3,57.84,8.284545612486436,32.9863631625407,57.03036508046455,27,Other,India,36453,Bachelor
Intro to LLMs,David Wilson,Data Science,91.23,15,1368.45,44.75201873150951,697.1697190273574,50.94594022634056,32,Male,Canada,105844,Bachelor
LLM Fine-Tuning Handbook,John Smith,Data Science,55.47,1,55.47,38.39070151163616,17.07929848836384,30.79015411639416,39,Male,Australia,58968,Master
Generative AI Applications,David Wilson,Programming,84.38,7,590.66,53.9629776195356,212.91915666325076,36.047668144660335,68,Female,Germany,50077,Bachelor
Prompt Engineering Mastery,Sarah Davis,AI,38.8,12,465.59999999999997,16.52090452978708,267.34914564255496,57.42034915003329,65,Other,USA,54775,PhD
Advanced AI Systems,Michael Brown,Education,90.6,17,1540.1999999999998,68.03115792755814,383.6703152315115,24.910421713511983,38,Female,Canada,78144,Bachelor
Generative AI Applications,Michael Brown,Programming,45.03,5,225.15,33.813238872025146,56.08380563987427,24.909529486952817,39,Other,Germany,68570,High School
LLM Fine-Tuning Handbook,Sarah Davis,Technology,10.98,4,43.92,5.843151953022399,20.547392187910404,46.783679844969036,53,Other,UK,66097,PhD
Machine Learning Foundations,John Smith,Data Science,91.48,12,1097.76,49.04813061984727,509.1824325618327,46.3837662660174,51,Female,Germany,44503,Master
Deep Learning with Python,Sophia Taylor,AI,18.22,18,327.96,14.496038675656067,67.03130383819081,20.438865665993053,47,Other,Canada,22779,PhD
Advanced AI Systems,Sarah Davis,Programming,38.74,17,658.58,25.19922595500727,230.19315876487644,34.95295313627447,42,Other,Canada,106840,PhD
Machine Learning Foundations,John Smith,Technology,95.51,19,1814.69,58.50241635178214,703.1440893161393,38.747339177277624,62,Other,UK,20755,PhD
AI Ethics and Society,Emily Johnson,Programming,95.55,9,859.9499999999999,70.25417645535455,227.66241190180892,26.47391265792301,45,Male,Germany,59263,High School
Natural Language Processing Guide,Michael Brown,Programming,61.61,4,246.44,31.674695098477706,119.74121960608917,48.588386465707345,18,Female,Germany,75087,High School
Transformers Explained,John Smith,Education,66.87,2,133.74,38.22777600816576,57.284447983668485,42.83269626414572,66,Male,UK,62281,High School
Advanced AI Systems,David Wilson,Education,50.36,4,201.44,25.538093351037006,99.28762659585198,49.288932980466626,62,Female,Germany,71482,Master
Generative AI Applications,David Wilson,Programming,36.39,2,72.78,26.043025282945578,20.693949434108845,28.433566136450732,21,Female,Australia,74857,High School
Deep Learning with Python,Michael Brown,Technology,39.58,15,593.6999999999999,24.909266840096773,220.06099739854835,37.06602617459127,24,Other,UK,37400,High School
Machine Learning Foundations,Sarah Davis,AI,70.53,2,141.06,46.798772878791674,47.462454242416655,33.64699719439718,66,Female,USA,60115,PhD
LLM Fine-Tuning Handbook,Sophia Taylor,AI,77.71,4,310.84,38.92671855400811,155.13312578396753,49.907710006423734,26,Male,Canada,34249,High School
Advanced AI Systems,Sarah Davis,Data Science,81.24,6,487.43999999999994,39.65244139355723,249.52535163865656,51.1909879449074,53,Male,USA,66825,Bachelor
Natural Language Processing Guide,John Smith,Data Science,81.07,7,567.49,48.26501246865874,229.6349127193888,40.46501484068244,36,Male,Australia,44600,High School
LLM Fine-Tuning Handbook,Sarah Davis,AI,18.21,10,182.10000000000002,12.656428916392153,55.53571083607849,30.497370036286924,18,Female,Australia,57706,Master
Machine Learning Foundations,Michael Brown,Programming,54.5,19,1035.5,33.2502267139395,403.7456924351495,38.99040969919358,27,Male,India,39222,Master
Deep Learning with Python,John Smith,Programming,15.18,19,288.42,6.2702245540573,169.28573347291132,58.69417289817326,53,Female,India,119041,Bachelor
Intro to LLMs,Emily Johnson,Education,59.46,12,713.52,44.441629026321756,180.22045168413888,25.25793974718843,26,Male,India,61139,Master
Natural Language Processing Guide,Sarah Davis,Education,49.74,3,149.22,21.18301043337706,85.67096869986882,57.412524259394736,62,Male,UK,61302,Master
LLM Fine-Tuning Handbook,Sarah Davis,Data Science,89.89,13,1168.57,70.32362513666337,254.36287322337614,21.767020651169904,63,Female,Germany,114684,PhD
Natural Language Processing Guide,Sophia Taylor,AI,41.58,18,748.4399999999999,17.0501610500676,441.5371010987831,58.99432166890909,59,Male,Australia,107838,Bachelor
AI Ethics and Society,John Smith,Programming,20.54,8,164.32,13.921604947569904,52.94716041944076,32.22198175477165,49,Other,USA,88159,PhD
LLM Fine-Tuning Handbook,David Wilson,AI,22.87,15,343.05,9.90003021883538,194.54954671746933,56.711717451528735,49,Female,USA,28646,PhD
Advanced AI Systems,Sarah Davis,Technology,78.54,1,78.54,60.025815419534354,18.514184580465653,23.57293682259441,23,Female,USA,33543,High School
Intro to LLMs,Michael Brown,AI,65.64,3,196.92000000000002,38.45015905033785,81.56952284898645,41.42267055097829,65,Female,USA,114496,Bachelor
Intro to LLMs,Sarah Davis,Technology,19.1,8,152.8,8.690681639601998,83.27454688318403,54.499049007319385,55,Other,India,42785,High School
Transformers Explained,Sophia Taylor,Education,17.57,4,70.28,9.423252738123042,32.586989047507835,46.367372008406136,34,Female,USA,98353,High School
Natural Language Processing Guide,Emily Johnson,Education,73.09,16,1169.44,34.05481420843794,624.562972664993,53.40701298612951,27,Male,Germany,51406,PhD
Generative AI Applications,Sophia Taylor,Data Science,16.55,10,165.5,7.749252254507937,88.00747745492063,53.1767235377164,67,Male,India,108992,Master
Intro to LLMs,Sarah Davis,AI,83.97,12,1007.64,65.4330622579184,222.4432529049792,22.075667193142312,44,Male,USA,71428,Bachelor
Intro to LLMs,David Wilson,AI,73.56,14,1029.8400000000001,42.52492160786761,434.4910974898536,42.19015550860847,67,Female,UK,43777,Master
AI Ethics and Society,Sarah Davis,Technology,17.32,14,242.48000000000002,12.392822084336332,68.98049081929136,28.447909443785612,52,Male,Canada,77939,PhD
Prompt Engineering Mastery,John Smith,Education,17.64,2,35.28,11.569056839669724,12.141886320660554,34.41577755289272,69,Female,Canada,73026,PhD
AI Ethics and Society,Sarah Davis,Technology,98.8,5,494.0,66.25236983961327,162.73815080193367,32.942945506464305,38,Male,Canada,106450,PhD
AI Ethics and Society,David Wilson,Education,43.68,5,218.4,19.772947756983456,119.53526121508273,54.73226246111847,42,Other,India,49553,PhD
Prompt Engineering Mastery,John Smith,Technology,43.36,6,260.15999999999997,21.405695045567782,131.72582972659328,50.632622127380564,45,Other,USA,43548,PhD
Natural Language Processing Guide,Michael Brown,Education,83.15,13,1080.95,59.42731614723658,308.39489008592454,28.52998659382252,64,Other,Australia,83221,PhD
LLM Fine-Tuning Handbook,John Smith,Technology,95.25,9,857.25,75.08619246668923,181.47426779979696,21.169351741008686,32,Other,Australia,57265,Master
Deep Learning with Python,Sophia Taylor,Education,98.74,15,1481.1,49.87063718007635,733.0404422988546,49.49297429605392,21,Female,Australia,60701,High School
Generative AI Applications,Emily Johnson,Technology,77.8,14,1089.2,39.57121995905236,535.2029205732671,49.137249409958415,46,Male,India,71287,Master
Intro to LLMs,Sophia Taylor,AI,43.86,7,307.02,25.840507298034517,126.13644891375836,41.0841146875638,26,Other,Germany,26727,Bachelor
Transformers Explained,John Smith,Data Science,17.52,2,35.04,13.902752912490909,7.234494175018181,20.64638748578248,44,Female,UK,70717,Master
Generative AI Applications,Michael Brown,Technology,79.94,7,559.5799999999999,40.57623125174724,275.54638123776925,49.241642166941155,43,Other,UK,52427,PhD
LLM Fine-Tuning Handbook,Sarah Davis,Data Science,60.26,6,361.56,33.9136509098243,158.0780945410542,43.72112361462944,36,Other,Canada,36692,Master
Prompt Engineering Mastery,John Smith,AI,48.18,17,819.06,36.452602861096224,199.36575136136412,24.340799375059717,45,Female,Canada,51625,High School
Generative AI Applications,Sophia Taylor,AI,91.57,2,183.14,36.73499158285525,109.67001683428948,59.88315869514551,34,Female,Australia,44918,Bachelor
Intro to LLMs,John Smith,Education,20.01,3,60.03,8.322286783768511,35.06313964869447,58.409361400457215,60,Male,Australia,61136,Master
Generative AI Applications,John Smith,Data Science,54.34,5,271.70000000000005,34.866101972820026,97.36949013589992,35.83713291715124,58,Male,Canada,72409,High School
Deep Learning with Python,John Smith,Programming,11.02,5,55.099999999999994,8.40773176605423,13.061341169728848,23.704793411486115,59,Other,USA,35577,Master
Prompt Engineering Mastery,Michael Brown,Education,52.18,1,52.18,25.857416215909033,26.322583784090966,50.445733583922895,67,Other,Germany,105155,Bachelor
Generative AI Applications,David Wilson,Data Science,15.07,8,120.56,8.859000617775315,49.68799505779748,41.214329012771636,37,Male,Germany,119246,Master
Intro to LLMs,David Wilson,Technology,20.69,12,248.28000000000003,12.004050836520106,104.23138996175877,41.98138793368727,62,Male,Germany,101731,PhD
Intro to LLMs,John Smith,Technology,20.58,4,82.32,12.12550012105824,33.817999515767035,41.081146156179585,57,Female,Germany,47689,Master
Generative AI Applications,Michael Brown,AI,68.43,13,889.5900000000001,44.41160911151459,312.2390815503104,35.09921217081019,56,Male,Canada,31154,High School
Natural Language Processing Guide,Michael Brown,Programming,77.14,15,1157.1,45.350413550840535,476.8437967373919,41.21024948037265,66,Male,UK,114948,Master
Transformers Explained,John Smith,Technology,62.5,11,687.5,36.18670353306145,289.4462611363241,42.101274347101686,40,Other,Canada,41341,High School
Machine Learning Foundations,Sophia Taylor,Data Science,96.6,10,966.0,56.96650456546391,396.334954345361,41.02846318274958,64,Male,Germany,117554,Bachelor
AI Ethics and Society,Sophia Taylor,Data Science,43.74,3,131.22,27.833816752478146,47.71854974256556,36.36530234915833,49,Other,Canada,94681,Master
Prompt Engineering Mastery,Emily Johnson,Technology,35.71,14,499.94,21.954614963610805,192.5753905094487,38.519700465945654,69,Male,Germany,66330,Bachelor
Machine Learning Foundations,John Smith,Data Science,88.17,16,1410.72,65.39166836513799,364.4533061577922,25.834560093979825,64,Female,India,107759,Bachelor
LLM Fine-Tuning Handbook,Emily Johnson,Data Science,30.12,10,301.2,12.644338090891695,174.75661909108305,58.02012586025334,50,Male,Australia,88416,Master
LLM Fine-Tuning Handbook,Sophia Taylor,AI,96.69,10,966.9,70.90537105629024,257.84628943709765,26.6673171410795,63,Male,UK,106807,High School
Intro to LLMs,Sophia Taylor,Programming,11.09,12,133.07999999999998,8.17964958154561,34.92420502145268,26.24301549553102,22,Male,India,53313,Bachelor
LLM Fine-Tuning Handbook,John Smith,AI,97.29,9,875.61,50.003480565898876,425.5786749069101,48.603679138761564,60,Other,USA,66900,Bachelor
Natural Language Processing Guide,Emily Johnson,Programming,13.88,1,13.88,8.121754054248003,5.758245945751998,41.485921799365975,65,Female,Canada,98840,Master
Transformers Explained,Emily Johnson,Data Science,90.2,5,451.0,51.90246866643068,191.48765666784664,42.45846045850258,51,Male,USA,54695,Master
LLM Fine-Tuning Handbook,John Smith,Programming,57.49,8,459.92,28.02085215080758,235.75318279353937,51.259606625834785,57,Other,Canada,50225,Master
Deep Learning with Python,Emily Johnson,Data Science,99.37,11,1093.0700000000002,55.51988107798691,482.35130814214415,44.12812611654734,28,Female,Australia,106072,Master
Transformers Explained,Sarah Davis,Data Science,16.64,12,199.68,6.9514450115692075,116.26265986116951,58.22448911316582,67,Other,India,116367,Master
Natural Language Processing Guide,Sophia Taylor,AI,59.85,1,59.85,30.591060422394722,29.25893957760528,48.887117088730626,20,Other,Australia,69156,PhD
Machine Learning Foundations,David Wilson,AI,97.24,11,1069.6399999999999,70.66166989633113,292.3616311403574,27.33271298197127,50,Female,Germany,97209,Master
Transformers Explained,Michael Brown,Education,57.08,5,285.4,29.32912647385048,138.7543676307476,48.61750792948409,28,Male,Australia,107453,High School
Transformers Explained,Emily Johnson,Technology,66.65,15,999.7500000000001,48.473389788828285,272.64915316757583,27.271733250070096,33,Other,Australia,47829,Bachelor
Machine Learning Foundations,Emily Johnson,Education,72.62,5,363.1,44.489901247829515,140.65049376085244,38.736021415822755,35,Other,Germany,100908,High School
Natural Language Processing Guide,Michael Brown,Education,50.91,12,610.92,38.28152356178266,151.541717258608,24.805492905553596,47,Male,Canada,45938,High School
LLM Fine-Tuning Handbook,Emily Johnson,Programming,66.48,5,332.40000000000003,41.87653790699933,123.01731046500339,37.0088178294234,65,Male,Germany,79164,PhD
Intro to LLMs,Michael Brown,Data Science,62.59,17,1064.03,25.77877363264883,625.7908482449699,58.8132710774104,27,Female,India,74530,Master
Prompt Engineering Mastery,John Smith,Data Science,91.1,17,1548.6999999999998,61.05231236301593,510.810689828729,32.98319169811642,35,Female,Australia,88199,Bachelor
Machine Learning Foundations,Sarah Davis,Data Science,14.09,12,169.07999999999998,5.888794709380834,98.41446348742997,58.20585727905724,55,Female,Germany,80282,High School
Machine Learning Foundations,Sarah Davis,Technology,35.29,15,529.35,20.47662751996592,222.20058720051122,41.97611924067464,36,Male,Australia,67801,Master
Machine Learning Foundations,Sophia Taylor,Programming,95.54,15,1433.1000000000001,73.73497055598453,327.0754416602322,22.82293222107544,53,Other,India,29465,Master
Machine Learning Foundations,David Wilson,Programming,90.12,6,540.72,42.00327160525082,288.7003703684951,53.391842426486,30,Other,USA,23326,PhD
Prompt Engineering Mastery,Emily Johnson,Data Science,51.01,12,612.12,28.358955489419266,271.8125341269688,44.40510588233823,63,Female,India,23659,PhD
Prompt Engineering Mastery,David Wilson,Education,65.81,18,1184.58,45.53684277012735,364.9168301377076,30.80558764606085,20,Male,UK,80289,PhD
LLM Fine-Tuning Handbook,John Smith,Technology,34.96,14,489.44,26.32150364843035,120.93894892197505,24.709657756206084,27,Other,UK,47594,Bachelor
Generative AI Applications,Sarah Davis,Education,26.93,2,53.86,17.999398047086295,17.86120390582741,33.16227981029968,55,Female,UK,24763,High School
Generative AI Applications,John Smith,AI,51.73,9,465.57,26.03412097572367,231.26291121848695,49.673069832353235,18,Other,Australia,108657,PhD
Advanced AI Systems,John Smith,Programming,41.8,5,209.0,27.999443300759133,69.00278349620433,33.01568588335135,44,Other,Canada,30828,PhD
Machine Learning Foundations,Emily Johnson,Programming,62.53,1,62.53,32.433751759295504,30.096248240704497,48.130894355836396,63,Male,Canada,67588,PhD
Machine Learning Foundations,John Smith,Education,17.0,3,51.0,11.6853187627674,15.944043711697802,31.26283080725059,25,Male,Canada,31221,High School
Transformers Explained,Sarah Davis,Technology,97.7,6,586.2,76.36361462602339,128.01831224385967,21.838674896598373,68,Other,Australia,31211,High School
Generative AI Applications,David Wilson,Programming,98.76,5,493.8,68.00192689250282,153.7903655374859,31.144261955748465,63,Female,India,33569,PhD
LLM Fine-Tuning Handbook,Sarah Davis,Education,72.83,5,364.15,54.269434810844395,92.80282594577801,25.484779883503506,59,Male,Canada,116894,PhD
Intro to LLMs,Emily Johnson,Technology,58.25,1,58.25,23.349019545998082,34.90098045400192,59.91584627296467,34,Other,USA,57860,Master
Advanced AI Systems,Sarah Davis,Education,37.86,17,643.62,26.010912256935267,201.43449163210045,31.297115010736213,26,Male,UK,91558,PhD
Advanced AI Systems,Michael Brown,Technology,83.24,19,1581.56,60.91794729338537,424.1190014256779,26.816497725389986,23,Male,India,65337,Bachelor
LLM Fine-Tuning Handbook,David Wilson,Data Science,71.63,14,1002.8199999999999,29.814088948130212,585.4227547261769,58.37765049821273,60,Male,UK,72311,Bachelor
Intro to LLMs,Michael Brown,Technology,24.64,12,295.68,18.4464672001528,74.3223935981664,25.136090908470777,42,Other,Canada,33515,PhD
Transformers Explained,Michael Brown,AI,91.98,10,919.8000000000001,46.236294047983215,457.4370595201679,49.73223086759816,56,Female,India,91695,High School
Prompt Engineering Mastery,Sophia Taylor,Data Science,84.03,18,1512.54,55.973798131686394,505.01163362964485,33.38831592087779,66,Female,Germany,107227,Master
AI Ethics and Society,Emily Johnson,Education,95.48,11,1050.28,68.75915353966195,293.9293110637185,27.98580483906373,45,Female,USA,44904,High School
Generative AI Applications,John Smith,Data Science,75.31,2,150.62,50.08610579140003,50.447788417199945,33.49341947762577,50,Male,Canada,79935,PhD
Machine Learning Foundations,Michael Brown,Data Science,65.21,18,1173.78,28.491156516438842,660.9391827041009,56.308608317069705,54,Other,Canada,63790,Bachelor
LLM Fine-Tuning Handbook,Sarah Davis,Education,47.64,7,333.48,30.419502863403185,120.54347995617772,36.14713924558526,26,Male,USA,88580,Master
Generative AI Applications,John Smith,Education,93.95,15,1409.25,58.233353819618166,535.7496927057275,38.016653731114246,35,Female,USA,95148,High School
Machine Learning Foundations,Sarah Davis,AI,87.95,11,967.45,66.85330221085287,232.06367568061842,23.987149277029136,38,Female,Germany,25636,High School
AI Ethics and Society,Sarah Davis,Education,14.07,18,253.26,7.903061198437609,111.00489842812303,43.83041081423163,19,Other,Canada,97129,PhD
AI Ethics and Society,John Smith,Programming,12.37,12,148.44,6.536709268386724,69.99948877935931,47.156756116518,60,Male,Australia,22892,Master
Prompt Engineering Mastery,John Smith,Programming,43.88,6,263.28000000000003,30.71338061738886,78.99971629566687,30.00596942254135,55,Female,Canada,41672,Bachelor
Natural Language Processing Guide,Sarah Davis,AI,82.95,13,1078.3500000000001,46.8725673194471,469.0066248471878,43.49298695666414,57,Other,UK,25812,PhD
AI Ethics and Society,Emily Johnson,Technology,98.85,16,1581.6,65.0866427597002,540.2137158447968,34.15615299979747,53,Male,India,116621,Master
Generative AI Applications,David Wilson,Technology,23.54,18,423.71999999999997,15.5029740486133,144.66646712496055,34.1419963950157,67,Male,India,20654,High School
Deep Learning with Python,Sophia Taylor,Programming,63.47,10,634.7,47.933535765974675,155.36464234025328,24.478437425595285,60,Female,UK,74633,PhD
Deep Learning with Python,David Wilson,Education,44.28,8,354.24,28.316039829875855,127.71168136099317,36.0523039072361,54,Female,India,37143,High School
Machine Learning Foundations,Emily Johnson,AI,97.29,18,1751.22,58.45780988528069,698.9794220649476,39.91385560152052,32,Male,USA,75934,High School
Machine Learning Foundations,Sophia Taylor,Technology,85.79,1,85.79,39.08150843662288,46.70849156337712,54.445146944139324,45,Male,India,87334,PhD
Natural Language Processing Guide,John Smith,Technology,85.45,8,683.6,38.13591139627815,378.5127088297748,55.37049573285178,35,Female,India,49087,PhD
Deep Learning with Python,Sophia Taylor,Data Science,52.18,6,313.08,24.092999710588433,168.52200173646938,53.82713738867682,51,Male,UK,31618,PhD
Machine Learning Foundations,Sarah Davis,Programming,47.33,5,236.64999999999998,22.185435448484554,125.7228227575772,53.12606074691622,39,Female,Germany,28446,PhD
AI Ethics and Society,David Wilson,Education,34.61,15,519.15,22.674770470835348,179.02844293746978,34.484916293454646,28,Male,India,107182,PhD
Machine Learning Foundations,Sophia Taylor,AI,15.07,15,226.05,10.49463497665516,68.63047535017262,30.36074998901686,30,Female,Australia,68867,High School
Advanced AI Systems,Sarah Davis,Technology,87.83,2,175.66,53.75166218345095,68.1566756330981,38.800339082943246,21,Other,India,71028,Bachelor
Natural Language Processing Guide,Emily Johnson,Data Science,83.16,1,83.16,60.84044585539322,22.319554144606776,26.839290698180346,39,Female,Germany,80101,Bachelor
LLM Fine-Tuning Handbook,Sophia Taylor,Programming,99.97,11,1099.67,79.62663391062453,223.7770269831302,20.34947093065467,24,Female,UK,47200,PhD
Intro to LLMs,Sarah Davis,Programming,99.7,10,997.0,72.58210364927992,271.1789635072008,27.199494835225757,60,Other,Germany,115107,High School
Transformers Explained,Emily Johnson,AI,59.99,18,1079.82,40.67039743872832,347.7528461028901,32.204705052961614,41,Male,UK,108074,Bachelor
Intro to LLMs,John Smith,Technology,79.21,18,1425.78,48.55549868896656,551.7810235986019,38.70029202251413,21,Other,USA,81465,Bachelor
Intro to LLMs,Emily Johnson,AI,95.03,17,1615.51,55.073802960499016,679.2553496715167,42.04587713301166,45,Female,UK,106436,Bachelor
Prompt Engineering Mastery,Emily Johnson,AI,86.47,8,691.76,37.506963658274636,391.7042907338029,56.6243047782183,32,Male,USA,107892,High School
LLM Fine-Tuning Handbook,David Wilson,Data Science,32.26,15,483.9,18.05745432928509,213.0381850607236,44.025250064212365,18,Other,USA,108559,PhD
Machine Learning Foundations,Sarah Davis,Programming,50.55,8,404.4,38.62292235573475,95.41662115412197,23.594614528714633,20,Male,UK,59148,PhD
Prompt Engineering Mastery,Sophia Taylor,Education,21.62,17,367.54,15.63577970343187,101.7317450416582,27.679094803737875,31,Male,Australia,102928,PhD
Intro to LLMs,David Wilson,Programming,95.86,12,1150.32,46.62827354000813,590.7807175199024,51.35794539953251,55,Other,Canada,40698,Master
Advanced AI Systems,Michael Brown,Programming,64.56,8,516.48,37.87367943202091,213.49056454383276,41.33568861211136,67,Male,UK,62470,Master
Transformers Explained,Emily Johnson,Data Science,30.58,14,428.12,22.22215821369612,117.00978500825431,27.331071897658205,18,Other,India,112071,Master
Intro to LLMs,Michael Brown,Education,70.45,4,281.8,30.07889675385603,161.4844129845759,57.304617808579096,55,Female,Australia,71660,High School
Deep Learning with Python,David Wilson,Technology,65.63,1,65.63,36.42183015897365,29.208169841026347,44.50429657325362,55,Male,Australia,73910,Bachelor
LLM Fine-Tuning Handbook,Sarah Davis,Education,42.23,1,42.23,31.281302173274725,10.948697826725272,25.926350525042086,38,Female,India,55450,Bachelor
LLM Fine-Tuning Handbook,David Wilson,Technology,20.22,19,384.17999999999995,11.35472592540796,168.4402074172487,43.84408543319505,65,Female,Canada,76463,High School
LLM Fine-Tuning Handbook,Sarah Davis,Education,70.44,16,1127.04,30.362870229953078,641.2340763207508,56.895414210742366,46,Male,Australia,53757,High School
Natural Language Processing Guide,Sarah Davis,AI,56.83,14,795.62,35.06489126547514,304.711522283348,38.29862525870994,22,Other,USA,98012,PhD
Natural Language Processing Guide,John Smith,Education,79.51,16,1272.16,59.21085830838147,324.7862670658966,25.530300203268187,66,Male,Canada,90247,PhD
AI Ethics and Society,Emily Johnson,Data Science,56.81,5,284.05,36.137648678067606,103.361756609662,36.38857828187361,27,Female,India,92015,Master
Generative AI Applications,David Wilson,Technology,86.7,9,780.3000000000001,42.52735947286956,397.55376474417403,50.948835671430736,45,Female,Canada,51390,Master
Transformers Explained,Sarah Davis,Programming,59.67,2,119.34,33.03903125343902,53.26193749312196,44.63041519450474,38,Other,UK,76116,High School
Prompt Engineering Mastery,David Wilson,Data Science,60.48,18,1088.6399999999999,35.081384353713304,457.1750816331604,41.99506555272271,67,Male,Canada,33161,Master
Machine Learning Foundations,David Wilson,Technology,88.9,6,533.4000000000001,56.15871154185795,196.4477307488524,36.82934584717892,24,Female,USA,52152,Bachelor
Intro to LLMs,Sarah Davis,Technology,46.31,9,416.79,32.59021840104141,123.47803439062733,29.625958969895468,20,Female,UK,100171,High School
Generative AI Applications,Sophia Taylor,Programming,22.06,1,22.06,9.696460802060967,12.363539197939032,56.04505529437458,62,Female,Germany,115833,High School
Machine Learning Foundations,Michael Brown,AI,12.59,9,113.31,9.516287638276465,27.663411255511818,24.413918679297343,64,Other,India,40836,Bachelor
Prompt Engineering Mastery,Emily Johnson,Data Science,77.96,16,1247.36,31.5678657788533,742.274147538347,59.50761187935697,37,Female,India,110367,PhD
Generative AI Applications,Emily Johnson,Programming,65.83,13,855.79,36.07621807664248,386.79916500364766,45.197906613029794,36,Female,Canada,86543,PhD
Machine Learning Foundations,Sophia Taylor,Programming,73.37,9,660.33,30.15273125707756,388.95541868630204,58.9031876010937,52,Male,Australia,75648,Bachelor
Advanced AI Systems,John Smith,AI,29.17,13,379.21000000000004,16.25322326132886,167.91809760272486,44.281030986188355,21,Male,UK,46331,Bachelor
Natural Language Processing Guide,Sophia Taylor,Data Science,22.27,9,200.43,13.59193863076357,78.10255232312788,38.967496045067044,22,Female,Germany,30763,Master
Prompt Engineering Mastery,John Smith,Programming,11.31,11,124.41000000000001,6.838846592894759,49.18268747815766,39.532744536739536,18,Female,UK,89444,High School
Transformers Explained,John Smith,AI,41.55,4,166.2,19.37274312760977,88.70902748956091,53.37486611886938,21,Male,India,113109,Master
Deep Learning with Python,Sophia Taylor,Data Science,63.09,2,126.18,41.531907512772875,43.11618497445426,34.17037959617551,29,Other,UK,39187,Bachelor
Advanced AI Systems,Emily Johnson,Education,45.3,6,271.79999999999995,18.931385523144588,158.21168686113242,58.208861979813264,44,Other,Germany,31957,Master
Natural Language Processing Guide,Michael Brown,Technology,49.37,14,691.18,34.79413588397494,204.06209762435083,29.52372719470338,59,Other,Australia,24379,Bachelor
LLM Fine-Tuning Handbook,Emily Johnson,AI,91.37,4,365.48,71.14596077359613,80.8961569056155,22.13422264025815,40,Other,Canada,47959,Master
Natural Language Processing Guide,Emily Johnson,Technology,41.34,6,248.04000000000002,22.15441732577089,115.11349604537469,46.40924691395528,42,Other,USA,102018,Master
Generative AI Applications,Emily Johnson,Education,56.26,19,1068.94,34.14395504609933,420.2048541241128,39.31042473142672,38,Other,UK,47105,PhD
AI Ethics and Society,Sophia Taylor,Programming,80.53,6,483.18,44.41745787683053,216.6752527390168,44.84358887764742,69,Other,USA,20877,Bachelor
Advanced AI Systems,Sophia Taylor,Programming,45.69,2,91.38,18.398639093197,54.58272181360599,59.7315843878376,41,Other,India,68353,Master
LLM Fine-Tuning Handbook,Sophia Taylor,Data Science,65.99,18,1187.82,36.58154337841948,529.3522191884492,44.56501988419536,42,Male,Canada,103788,High School
